,model,numb_vars,formula,R2,R2_adj,AIC,rmse_kg_mean,rmse_kg_sd,mpe,rmse_pct_mean,rmse_pct_sd,rmse_pct_max,mae_kg_mean|,mae_kg_sd,mae_orig_mean,mae_orig_sd,rmse_orig_mean,rmse_orig_sd,rmse_orig_pct_mean,rmse_orig_pct_sd,rmse_kg_low_mean,rmse_pct_low_mean,mpe_low,mae_kg_mean,mae_kg_max,mae_pct_mean,mae_pct_sd,mae_pct_max
0,projyear,4,np.log(bm) ~ dfi + satvi + bai_126 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,0.4621,0.4602,9861.6299,709.4483,31.9848,5.1687,0.9476,0.0427,1.0112,,9.7899,1.0158,0.0398,1.4191,0.0555,0.2461,0.0096,320.5797,1.1642,8.862,455.0021,470.6308,0.6078,0.0131,0.6286
0,projyear,4,np.log(bm) ~ dfi + satvi + bai_236 + bai_246 + dfi:satvi + dfi:bai_236 + dfi:bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,0.5017,0.4999,9648.5396,676.1505,31.8292,4.463,0.9032,0.0425,0.9541,,11.0465,0.9848,0.0398,1.3664,0.0439,0.237,0.0076,326.3447,1.1856,7.6901,438.5222,453.6869,0.5857,0.0148,0.606
0,projyear,4,np.log(bm) ~ dfi + ndii7 + nir + swir1 + dfi:ndii7 + dfi:nir + dfi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,0.5272,0.5255,9502.1157,630.2869,38.3112,4.4375,0.8419,0.0512,0.9234,,11.2409,0.9388,0.0349,1.3317,0.0411,0.2309,0.0071,326.9524,1.1876,7.6166,405.6464,416.3502,0.5418,0.015,0.5561
0,projyear,4,np.log(bm) ~ dfi + ndii7 + nir + swir2 + dfi:ndii7 + dfi:nir + dfi:swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,0.535,0.5333,9455.8903,619.8676,36.0024,4.2319,0.828,0.0481,0.9053,,11.7465,0.9324,0.0329,1.3214,0.042,0.2291,0.0073,322.6689,1.1718,7.2713,399.3272,408.3699,0.5334,0.0157,0.5455
0,projyear,4,np.log(bm) ~ dfi + ndii7 + nir + bai_136 + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.5145,0.5128,9576.0314,654.2697,54.9917,4.344,0.8739,0.0735,0.9642,,24.9759,0.9599,0.0437,1.3477,0.0479,0.2337,0.0083,413.6334,1.5018,7.4442,418.5757,441.8838,0.5591,0.0334,0.5902
0,projyear,4,np.log(bm) ~ dfi + ndii7 + nir + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.5252,0.5235,9514.1414,635.1931,24.9668,4.3296,0.8484,0.0333,0.8865,,12.8557,0.9443,0.0324,1.3342,0.0382,0.2314,0.0066,373.8821,1.3583,7.4361,407.1189,417.0685,0.5438,0.0172,0.5571
0,projyear,4,np.log(bm) ~ dfi + ndii7 + swir1 + bai_126 + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.5251,0.5234,9514.6638,621.4085,38.9883,4.5596,0.83,0.0521,0.9128,,12.4622,0.9378,0.033,1.3356,0.0399,0.2316,0.0069,325.9973,1.1841,7.825,400.6145,408.1253,0.5351,0.0166,0.5451
0,projyear,4,np.log(bm) ~ dfi + ndii7 + swir2 + bai_126 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,0.5319,0.5302,9474.466,623.1794,40.2277,4.3123,0.8324,0.0537,0.9139,,14.2793,0.9329,0.0346,1.3259,0.0395,0.2299,0.0068,325.5136,1.1823,7.408,401.1281,412.9774,0.5358,0.0191,0.5516
0,projyear,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_136 + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.5056,0.5038,9627.0242,653.1995,29.7449,4.4757,0.8725,0.0397,0.9266,,10.0887,0.9766,0.0337,1.3625,0.0372,0.2363,0.0064,369.2267,1.3408,7.6895,422.797,434.0988,0.5647,0.0135,0.5798
0,projyear,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_236 + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5089,0.5072,9607.9837,657.6871,30.5255,4.3737,0.8785,0.0408,0.9383,,9.1554,0.9732,0.0336,1.358,0.0353,0.2355,0.0061,363.1244,1.319,7.5214,422.3525,431.33,0.5641,0.0122,0.5761
0,projyear,4,np.log(bm) ~ dfi + nir + swir1 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.5369,0.5352,9444.8311,614.6909,36.291,4.4223,0.8211,0.0485,0.89,,14.1831,0.9214,0.035,1.3167,0.0474,0.2283,0.0082,314.6394,1.1429,7.595,395.838,405.4698,0.5287,0.0189,0.5416
0,projyear,4,np.log(bm) ~ dfi + nir + swir2 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,0.5403,0.5386,9424.2625,617.378,34.2599,4.2063,0.8246,0.0458,0.8879,,13.6101,0.9192,0.0343,1.3133,0.0438,0.2278,0.0076,309.8594,1.1254,7.2332,398.3121,409.8614,0.532,0.0182,0.5475
0,projyear,4,np.log(bm) ~ dfi + nir + bai_136 + bai_246 + dfi:nir + dfi:bai_136 + dfi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.5214,0.5197,9536.0185,610.3015,26.4893,4.2822,0.8152,0.0354,0.8524,,18.8304,0.9431,0.0422,1.3377,0.057,0.232,0.0099,356.5217,1.2953,7.3436,402.8351,423.3453,0.5381,0.0252,0.5655
0,projyear,4,np.log(bm) ~ dfi + nir + bai_236 + bai_246 + dfi:nir + dfi:bai_236 + dfi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.5324,0.5307,9471.6176,616.4157,28.0318,4.0603,0.8234,0.0374,0.885,,9.251,0.9335,0.0316,1.3223,0.0446,0.2293,0.0077,319.4579,1.1606,6.995,399.5112,406.2886,0.5336,0.0124,0.5427
0,projyear,4,np.log(bm) ~ dfi + swir1 + bai_126 + bai_246 + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.5316,0.5299,9476.2037,644.32,47.806,4.4582,0.8606,0.0639,0.9347,,21.3973,0.9299,0.0389,1.3261,0.0471,0.23,0.0082,344.2951,1.2505,7.6382,406.9536,430.5085,0.5436,0.0286,0.575
0,projyear,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_246 + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,0.5346,0.5329,9458.2808,644.6925,45.0976,4.3023,0.8611,0.0602,0.9227,,21.889,0.9279,0.0395,1.3217,0.0459,0.2292,0.008,337.1247,1.2244,7.376,409.5895,429.6045,0.5471,0.0292,0.5738
0,projyear,4,np.log(bm) ~ dfi + bai_126 + bai_136 + bai_246 + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.4829,0.4811,9751.584,712.2018,44.4347,4.6746,0.9513,0.0594,1.0319,,18.3969,1.0143,0.0411,1.393,0.0454,0.2416,0.0079,363.2684,1.3195,8.0085,459.0711,485.2118,0.6132,0.0246,0.6481
0,projyear,4,np.log(bm) ~ dfi + bai_126 + bai_236 + bai_246 + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4884,0.4866,9721.9799,698.2833,38.6894,4.5604,0.9327,0.0517,0.9901,,14.525,1.0072,0.0392,1.3852,0.0434,0.2402,0.0075,352.8721,1.2821,7.828,452.3238,472.1016,0.6042,0.0194,0.6306
0,projyear,4,np.log(bm) ~ ndvi + satvi + nir + bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,0.5088,0.507,9608.8587,639.8978,75.8297,4.746,0.8547,0.1013,1.0519,,16.6173,0.948,0.0416,1.3563,0.0665,0.2352,0.0115,424.4004,1.5405,8.1218,401.1235,418.8009,0.5358,0.0222,0.5594
0,projyear,4,np.log(bm) ~ ndvi + satvi + bai_126 + bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,0.4754,0.4736,9791.7323,682.6311,57.7023,4.3782,0.9118,0.0771,1.0306,,14.4343,1.006,0.0373,1.4025,0.0462,0.2432,0.008,350.8112,1.2736,7.5336,429.9831,455.3033,0.5743,0.0193,0.6082
0,projyear,4,np.log(bm) ~ ndti + ndii7 + nir + bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.5192,0.5175,9548.877,633.1415,31.5626,4.196,0.8457,0.0422,0.8953,,13.7279,0.9569,0.0391,1.3414,0.0454,0.2326,0.0079,375.3736,1.3628,7.2025,411.8671,428.3197,0.5501,0.0183,0.5721
0,projyear,4,np.log(bm) ~ ndti + ndii7 + nir + bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.517,0.5153,9561.5359,633.2576,29.3448,4.0606,0.8459,0.0392,0.8964,,12.8691,0.9631,0.0383,1.3437,0.0464,0.233,0.008,383.5353,1.3925,6.9739,412.9628,431.6969,0.5516,0.0172,0.5766
0,projyear,4,np.log(bm) ~ ndti + ndii7 + bai_126 + bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.4943,0.4925,9689.5845,661.3197,39.3839,4.0397,0.8833,0.0526,0.9712,,11.1114,1.0034,0.04,1.3758,0.0423,0.2386,0.0073,386.6491,1.4036,6.9379,433.8531,444.6796,0.5795,0.0148,0.594
0,projyear,4,np.log(bm) ~ ndti + ndii7 + bai_126 + bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.4926,0.4908,9699.1369,666.6186,40.2419,4.0318,0.8904,0.0538,0.9804,,12.5934,1.0059,0.0382,1.3785,0.0425,0.2391,0.0074,392.9491,1.4263,6.9244,436.1796,450.4903,0.5826,0.0168,0.6017
0,projyear,4,np.log(bm) ~ ndti + nir + bai_136 + bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.5276,0.5259,9499.8929,619.5868,33.6604,4.2526,0.8276,0.045,0.8962,,11.5811,0.9347,0.0376,1.3294,0.0543,0.2305,0.0094,332.8854,1.2093,7.3002,400.4447,411.2698,0.5349,0.0155,0.5493
0,projyear,4,np.log(bm) ~ ndti + nir + bai_236 + bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.5134,0.5116,9582.5397,638.2327,33.2501,4.047,0.8525,0.0444,0.9241,,9.0738,0.9623,0.0359,1.3485,0.0508,0.2339,0.0088,343.5076,1.2472,6.9613,412.9529,419.5523,0.5516,0.0121,0.5604
0,projyear,4,np.log(bm) ~ ndti + bai_126 + bai_136 + bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.4896,0.4877,9715.6842,676.5189,36.0874,4.0774,0.9036,0.0482,0.9855,,12.2274,1.0105,0.0431,1.3829,0.0447,0.2398,0.0078,392.4466,1.4249,7.0068,440.5076,452.8144,0.5884,0.0163,0.6048
0,projyear,4,np.log(bm) ~ ndti + bai_126 + bai_236 + bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4887,0.4868,9720.5814,681.0712,37.2709,4.0927,0.9097,0.0498,0.9961,,12.4684,1.0121,0.042,1.3844,0.0445,0.2401,0.0077,394.1315,1.431,7.0324,442.6534,457.672,0.5913,0.0167,0.6113
0,projyear,4,np.log(bm) ~ satvi + ndii7 + nir + swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,0.52,0.5182,9544.6249,657.3008,36.5184,4.148,0.878,0.0488,0.9344,,15.3402,0.96,0.0416,1.3404,0.0518,0.2325,0.009,388.3681,1.41,7.1276,421.2203,433.648,0.5626,0.0205,0.5792
0,projyear,4,np.log(bm) ~ satvi + ndii7 + nir + bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.5127,0.511,9586.205,788.3107,207.4024,4.2667,1.053,0.277,1.4274,,28.4198,0.9635,0.0418,1.351,0.0585,0.2343,0.0101,543.9888,1.9723,7.3111,428.9796,467.2035,0.573,0.038,0.6241
0,projyear,4,np.log(bm) ~ satvi + ndii7 + swir1 + bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.534,0.5323,9461.8655,732.0005,211.6316,4.1234,0.9778,0.2827,1.5329,,23.0545,0.9396,0.0318,1.3221,0.0381,0.2293,0.0066,344.188,1.2498,7.0949,417.7465,457.5878,0.558,0.0308,0.6112
0,projyear,4,np.log(bm) ~ satvi + ndii7 + bai_126 + bai_236 + satvi:ndii7 + satvi:bai_126 + satvi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.4809,0.479,9762.8181,692.9564,79.1057,4.3699,0.9256,0.1057,1.1275,,22.2927,1.0067,0.0359,1.3955,0.0509,0.242,0.0088,359.5138,1.3048,7.5015,438.3499,480.4483,0.5855,0.0298,0.6417
0,projyear,4,np.log(bm) ~ satvi + nir + swir1 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.5035,0.5017,9638.5475,623.5257,31.4489,4.5447,0.8329,0.042,0.8836,,12.4455,0.962,0.0386,1.3631,0.0547,0.2364,0.0095,358.5807,1.302,7.7956,405.2833,417.7774,0.5413,0.0166,0.558
0,projyear,4,np.log(bm) ~ satvi + nir + bai_236 + bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.4917,0.4899,9703.9922,628.9367,38.221,4.7236,0.8401,0.0511,0.9325,,12.8532,0.9711,0.0375,1.3801,0.0581,0.2393,0.0101,396.7769,1.4406,8.0859,407.0908,426.0588,0.5438,0.0172,0.5691
0,projyear,4,np.log(bm) ~ satvi + swir1 + bai_126 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.5355,0.5338,9453.1219,632.1724,43.0625,4.0802,0.8444,0.0575,0.9101,,12.6576,0.9349,0.0316,1.3194,0.0383,0.2288,0.0066,340.8806,1.2377,7.0271,405.2231,414.2592,0.5413,0.0169,0.5533
0,projyear,4,np.log(bm) ~ satvi + bai_126 + bai_236 + bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4524,0.4505,9911.2637,670.866,37.4601,4.7138,0.8961,0.05,0.9866,,12.6726,1.028,0.0364,1.4327,0.0477,0.2484,0.0083,337.8774,1.2266,8.1082,437.4945,457.1878,0.5844,0.0169,0.6107
0,projyear,5,np.log(bm) ~ dfi + ndvi + satvi + nir + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,0.5346,0.5321,9468.0809,614.1913,29.2371,4.2839,0.8204,0.0391,0.8684,,13.5923,0.9321,0.0393,1.324,0.0555,0.2296,0.0096,320.3645,1.1635,7.3521,397.9305,409.1991,0.5315,0.0182,0.5466
0,projyear,5,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_126 + dfi:bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,0.5287,0.5262,9503.179,720.9238,166.0661,4.2045,0.963,0.2218,1.3987,,30.6532,0.9439,0.0389,1.3314,0.0432,0.2309,0.0075,327.7812,1.1902,7.2195,422.6407,475.4997,0.5645,0.0409,0.6351
0,projyear,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.5275,0.5249,9510.5432,630.1086,27.2624,4.0903,0.8417,0.0364,0.8872,,14.3801,0.948,0.0389,1.3329,0.0452,0.2311,0.0078,363.3463,1.3201,7.0199,411.8489,428.1901,0.5501,0.0192,0.5719
0,projyear,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_236 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.5291,0.5265,9501.1696,624.9881,29.431,4.222,0.8348,0.0393,0.8854,,11.4981,0.9415,0.0323,1.3308,0.038,0.2308,0.0066,359.5937,1.3065,7.255,405.5123,422.7021,0.5417,0.0154,0.5646
0,projyear,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.512,0.5093,9600.7282,648.0051,28.4481,4.2321,0.8656,0.038,0.9261,,9.1002,0.9667,0.0349,1.3558,0.0354,0.2351,0.0061,363.4504,1.3201,7.2845,419.8508,432.351,0.5608,0.0122,0.5775
0,projyear,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.514,0.5114,9588.9612,650.7205,29.2423,4.2312,0.8692,0.0391,0.9386,,9.2989,0.963,0.0341,1.3528,0.0343,0.2346,0.0059,356.5548,1.2955,7.2852,419.3743,431.8684,0.5602,0.0124,0.5769
0,projyear,5,np.log(bm) ~ dfi + ndti + nir + bai_136 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_136 + dfi:bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.5322,0.5297,9482.4868,615.8088,22.2848,4.1782,0.8226,0.0298,0.855,,11.0987,0.9331,0.0416,1.3256,0.0573,0.2299,0.0099,324.5694,1.1794,7.1716,400.3281,412.5542,0.5347,0.0148,0.5511
0,projyear,5,np.log(bm) ~ dfi + ndti + nir + bai_236 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_236 + dfi:bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.5442,0.5417,9410.2392,619.9571,24.9746,4.1416,0.8281,0.0334,0.8536,,14.8908,0.9173,0.0339,1.3084,0.045,0.2269,0.0078,323.9482,1.1766,7.1326,399.0438,410.8684,0.533,0.0199,0.5488
0,projyear,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.5204,0.5178,9552.207,649.3356,30.299,3.9914,0.8673,0.0405,0.9103,,14.6295,0.9581,0.0384,1.3427,0.0407,0.2329,0.0071,343.209,1.2473,6.8671,421.1626,433.9768,0.5626,0.0195,0.5797
0,projyear,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.5222,0.5196,9541.5501,654.1523,36.9707,4.0048,0.8738,0.0494,0.918,,18.0657,0.954,0.037,1.3403,0.0394,0.2324,0.0068,341.0543,1.2394,6.8918,421.4965,437.4548,0.563,0.0241,0.5843
0,projyear,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir1 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,0.5465,0.5441,9396.0409,622.8346,34.1043,4.1566,0.8319,0.0456,0.884,,16.7885,0.9154,0.0365,1.3066,0.047,0.2266,0.0082,309.3438,1.1233,7.1507,398.691,418.8881,0.5325,0.0224,0.5595
0,projyear,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_236 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.5321,0.5296,9483.3215,630.4927,31.2682,4.1456,0.8422,0.0418,0.8957,,15.2922,0.9414,0.0347,1.3271,0.0442,0.2302,0.0077,362.6352,1.3168,7.1234,407.273,421.4007,0.544,0.0204,0.5629
0,projyear,5,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.5505,0.5481,9371.3084,615.8581,39.6349,4.1811,0.8226,0.0529,0.9075,,12.755,0.9112,0.0319,1.3007,0.0378,0.2256,0.0066,323.7731,1.1758,7.2002,394.8626,405.1794,0.5274,0.017,0.5412
0,projyear,5,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + bai_236 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + satvi:ndii7 + satvi:bai_126 + satvi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5242,0.5216,9529.9371,640.2423,36.7599,4.3665,0.8552,0.0491,0.9203,,12.002,0.949,0.0316,1.3384,0.0378,0.2321,0.0066,339.3092,1.2319,7.5183,412.9763,428.0737,0.5516,0.016,0.5718
0,projyear,5,np.log(bm) ~ dfi + satvi + nir + swir1 + bai_246 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.5401,0.5376,9435.2924,612.2933,34.2238,4.3458,0.8179,0.0457,0.8809,,14.1257,0.9211,0.0362,1.3151,0.0495,0.2281,0.0086,310.1218,1.1261,7.4647,395.1301,406.4841,0.5278,0.0189,0.543
0,projyear,5,np.log(bm) ~ dfi + satvi + nir + bai_236 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_236 + dfi:bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.5386,0.5361,9444.4692,609.3913,27.5848,4.1668,0.814,0.0368,0.8575,,12.7839,0.9281,0.0334,1.318,0.0474,0.2286,0.0082,333.0858,1.2098,7.1647,396.3943,408.6427,0.5295,0.0171,0.5458
0,projyear,5,np.log(bm) ~ dfi + satvi + swir1 + bai_126 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.5524,0.5499,9360.0196,616.4532,38.842,4.1843,0.8234,0.0519,0.893,,15.4683,0.9071,0.0312,1.2983,0.04,0.2252,0.0069,319.3898,1.1598,7.2004,394.5852,407.7033,0.5271,0.0207,0.5446
0,projyear,5,np.log(bm) ~ dfi + satvi + bai_126 + bai_236 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.512,0.5094,9600.3048,651.0735,36.2089,4.5872,0.8697,0.0484,0.9537,,10.2029,0.9636,0.032,1.355,0.0357,0.235,0.0062,318.3789,1.1561,7.902,421.5586,431.9569,0.5631,0.0136,0.577
