,model,kfold,numb_vars,formula,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
0,projyear,1,1,"np.power(bm, 0.5) ~ dfi",0.1269,0.1254,4520.8933,809.1044,0.3798,0.6585,,,575.0722,1.2705,1.4153,591.3858,0.4813,
1,projyear,2,1,"np.power(bm, 0.5) ~ dfi",0.1407,0.1392,4521.8283,792.038,0.474,0.6446,,,605.8502,1.3312,1.6855,597.7942,0.4865,
2,projyear,3,1,"np.power(bm, 0.5) ~ dfi",0.1448,0.1434,4530.3071,716.369,0.6122,0.583,,,635.9946,1.3508,1.5884,563.5299,0.4586,
3,projyear,4,1,"np.power(bm, 0.5) ~ dfi",0.1693,0.1679,4523.4349,781.5403,0.3321,0.636,,,647.0596,1.3047,1.3513,609.884,0.4963,
4,projyear,5,1,"np.power(bm, 0.5) ~ dfi",0.1273,0.1259,4505.1747,872.4288,0.3817,0.71,,,603.5313,1.3872,1.7359,641.7321,0.5223,
0,projyear,1,1,"np.power(bm, 0.5) ~ ndvi",0.4595,0.4586,4235.0544,696.6572,0.2343,0.567,,,421.5207,0.9313,0.8367,472.2883,0.3844,
1,projyear,2,1,"np.power(bm, 0.5) ~ ndvi",0.4428,0.4419,4263.1998,619.8906,0.306,0.5045,,,417.107,0.9165,1.028,448.8774,0.3653,
2,projyear,3,1,"np.power(bm, 0.5) ~ ndvi",0.4472,0.4463,4269.7948,574.9159,0.3607,0.4679,,,416.4102,0.8844,0.8728,436.7452,0.3554,
3,projyear,4,1,"np.power(bm, 0.5) ~ ndvi",0.4707,0.4698,4254.3394,654.9555,0.129,0.533,,,427.8933,0.8628,0.5824,484.7453,0.3945,
4,projyear,5,1,"np.power(bm, 0.5) ~ ndvi",0.4432,0.4423,4236.9039,685.735,0.2617,0.5581,,,428.4057,0.9847,1.0948,498.7721,0.4059,
0,projyear,1,1,"np.power(bm, 0.5) ~ ndti",0.3104,0.3092,4380.2724,802.2391,0.331,0.6529,,,529.3154,1.1694,1.2512,549.6391,0.4473,
1,projyear,2,1,"np.power(bm, 0.5) ~ ndti",0.2741,0.2729,4421.0947,695.6631,0.4164,0.5661,,,528.395,1.1611,1.4068,510.0879,0.4151,
2,projyear,3,1,"np.power(bm, 0.5) ~ ndti",0.2903,0.2891,4418.9604,659.3061,0.4373,0.5366,,,538.6253,1.144,1.1689,514.1291,0.4184,
3,projyear,4,1,"np.power(bm, 0.5) ~ ndti",0.2911,0.2899,4428.7593,681.4524,0.1549,0.5546,,,452.0883,0.9116,0.7636,506.0584,0.4118,
4,projyear,5,1,"np.power(bm, 0.5) ~ ndti",0.2822,0.281,4388.5639,774.8113,0.398,0.6306,,,558.4853,1.2837,1.5601,585.7286,0.4767,
0,projyear,1,1,"np.power(bm, 0.5) ~ satvi",0.1765,0.1751,4486.0328,838.4499,0.3825,0.6823,,,595.5047,1.3157,1.4006,568.8196,0.4629,
1,projyear,2,1,"np.power(bm, 0.5) ~ satvi",0.1666,0.1652,4503.5415,785.819,0.4928,0.6395,,,596.8273,1.3114,1.6083,559.2133,0.4551,
2,projyear,3,1,"np.power(bm, 0.5) ~ satvi",0.1716,0.1702,4511.2817,713.7552,0.4821,0.5809,,,594.3962,1.2625,1.3339,553.201,0.4502,
3,projyear,4,1,"np.power(bm, 0.5) ~ satvi",0.1735,0.1722,4520.3892,735.1317,0.1957,0.5983,,,535.901,1.0806,0.9855,551.5668,0.4489,
4,projyear,5,1,"np.power(bm, 0.5) ~ satvi",0.164,0.1626,4479.5427,874.0573,0.4453,0.7113,,,627.5462,1.4424,1.7739,634.7523,0.5166,
0,projyear,1,1,"np.power(bm, 0.5) ~ ndii7",0.3962,0.3952,4301.0871,722.264,0.2606,0.5878,,,441.8144,0.9761,1.0001,501.0412,0.4078,
1,projyear,2,1,"np.power(bm, 0.5) ~ ndii7",0.3804,0.3794,4326.5521,639.4815,0.338,0.5204,,,456.7821,1.0037,1.19,459.3112,0.3738,
2,projyear,3,1,"np.power(bm, 0.5) ~ ndii7",0.3895,0.3885,4329.0461,613.7123,0.4328,0.4995,,,470.562,0.9994,1.0501,475.4319,0.3869,
3,projyear,4,1,"np.power(bm, 0.5) ~ ndii7",0.3976,0.3966,4331.5872,656.6298,0.1621,0.5344,,,414.4478,0.8357,0.6754,491.4241,0.3999,
4,projyear,5,1,"np.power(bm, 0.5) ~ ndii7",0.3874,0.3864,4293.9011,724.2069,0.2876,0.5894,,,518.4834,1.1918,1.2508,524.279,0.4267,
0,projyear,1,1,"np.power(bm, 0.5) ~ nir",0.1158,0.1143,4528.4488,877.6064,0.449,0.7142,,,652.0093,1.4405,1.627,611.2811,0.4975,
1,projyear,2,1,"np.power(bm, 0.5) ~ nir",0.0942,0.0927,4553.286,803.2354,0.5126,0.6537,,,616.1785,1.3539,1.7359,576.9001,0.4695,
2,projyear,3,1,"np.power(bm, 0.5) ~ nir",0.0985,0.0969,4561.8153,725.5078,0.5445,0.5904,,,629.5177,1.3371,1.5241,579.9738,0.472,
3,projyear,4,1,"np.power(bm, 0.5) ~ nir",0.0987,0.0972,4572.1489,746.7703,0.2418,0.6077,,,571.0743,1.1515,1.163,562.145,0.4575,
4,projyear,5,1,"np.power(bm, 0.5) ~ nir",0.1038,0.1022,4521.0949,928.1642,0.4137,0.7554,,,612.8466,1.4086,1.7629,668.7376,0.5442,
0,projyear,1,1,"np.power(bm, 0.5) ~ swir1",0.4923,0.4914,4197.7982,710.6129,0.2781,0.5783,,,521.1845,1.1515,0.9277,482.7618,0.3929,
1,projyear,2,1,"np.power(bm, 0.5) ~ swir1",0.4515,0.4506,4253.8205,586.7214,0.2849,0.4775,,,460.4707,1.0118,0.9562,419.9307,0.3417,
2,projyear,3,1,"np.power(bm, 0.5) ~ swir1",0.4685,0.4676,4246.308,547.1324,0.3513,0.4453,,,456.9873,0.9706,0.8709,433.8955,0.3531,
3,projyear,4,1,"np.power(bm, 0.5) ~ swir1",0.4893,0.4884,4233.0524,627.7924,0.1055,0.5109,,,472.9512,0.9536,0.5158,473.8874,0.3857,
4,projyear,5,1,"np.power(bm, 0.5) ~ swir1",0.4546,0.4537,4224.5291,689.6483,0.2058,0.5612,,,415.4099,0.9548,0.9316,506.4611,0.4122,
0,projyear,1,1,"np.power(bm, 0.5) ~ swir2",0.4661,0.4652,4227.7845,728.3042,0.2842,0.5927,,,513.0567,1.1335,0.9771,493.0311,0.4012,
1,projyear,2,1,"np.power(bm, 0.5) ~ swir2",0.4222,0.4213,4284.8468,601.7492,0.3136,0.4897,,,473.1669,1.0397,1.0354,428.1086,0.3484,
2,projyear,3,1,"np.power(bm, 0.5) ~ swir2",0.4413,0.4403,4276.185,566.1216,0.3575,0.4607,,,466.9655,0.9918,0.9031,447.6032,0.3643,
3,projyear,4,1,"np.power(bm, 0.5) ~ swir2",0.4566,0.4557,4270.0138,625.207,0.1006,0.5088,,,464.9219,0.9374,0.5174,472.2847,0.3844,
4,projyear,5,1,"np.power(bm, 0.5) ~ swir2",0.4298,0.4288,4251.1637,704.6636,0.2539,0.5735,,,451.1661,1.037,1.0653,523.6282,0.4261,
0,projyear,1,1,"np.power(bm, 0.5) ~ bai_126",0.0245,0.0229,4586.9651,889.5624,0.4535,0.7239,,,649.6465,1.4353,1.7188,633.3602,0.5154,
1,projyear,2,1,"np.power(bm, 0.5) ~ bai_126",0.0251,0.0235,4597.1606,847.007,0.5647,0.6893,,,660.4194,1.4512,1.9318,626.5565,0.5099,
2,projyear,3,1,"np.power(bm, 0.5) ~ bai_126",0.0202,0.0186,4611.5096,757.1649,0.6016,0.6162,,,649.5586,1.3796,1.6915,603.7199,0.4913,
3,projyear,4,1,"np.power(bm, 0.5) ~ bai_126",0.028,0.0263,4617.2415,789.3356,0.3076,0.6424,,,620.9983,1.2521,1.394,598.6556,0.4872,
4,projyear,5,1,"np.power(bm, 0.5) ~ bai_126",0.022,0.0204,4573.1878,949.8294,0.4815,0.773,,,664.2382,1.5268,2.04,700.103,0.5698,
0,projyear,1,1,"np.power(bm, 0.5) ~ bai_136",0.3229,0.3218,4369.3769,774.3672,0.3454,0.6302,,,565.4109,1.2492,1.1684,518.6599,0.4221,
1,projyear,2,1,"np.power(bm, 0.5) ~ bai_136",0.3051,0.3039,4395.0832,702.6069,0.4005,0.5718,,,539.5201,1.1855,1.3258,502.3025,0.4088,
2,projyear,3,1,"np.power(bm, 0.5) ~ bai_136",0.3044,0.3032,4407.0076,622.4307,0.4003,0.5065,,,521.5427,1.1077,1.0948,493.5584,0.4017,
3,projyear,4,1,"np.power(bm, 0.5) ~ bai_136",0.3358,0.3347,4389.9303,703.4749,0.1754,0.5725,,,532.2548,1.0732,0.8912,530.0018,0.4313,
4,projyear,5,1,"np.power(bm, 0.5) ~ bai_136",0.2951,0.2939,4377.731,777.56,0.3174,0.6328,,,499.7862,1.1488,1.3509,568.3722,0.4626,
0,projyear,1,1,"np.power(bm, 0.5) ~ bai_236",0.3783,0.3773,4318.4607,750.3015,0.3207,0.6106,,,528.506,1.1676,1.0462,514.9956,0.4191,
1,projyear,2,1,"np.power(bm, 0.5) ~ bai_236",0.3643,0.3633,4341.8386,674.1103,0.36,0.5486,,,485.5985,1.067,1.1982,486.6808,0.3961,
2,projyear,3,1,"np.power(bm, 0.5) ~ bai_236",0.3639,0.3628,4353.6209,616.3608,0.4028,0.5016,,,483.4672,1.0269,1.0076,470.6837,0.3831,
3,projyear,4,1,"np.power(bm, 0.5) ~ bai_236",0.3895,0.3884,4339.6078,683.3911,0.1485,0.5562,,,478.1417,0.9641,0.7331,514.6687,0.4188,
4,projyear,5,1,"np.power(bm, 0.5) ~ bai_236",0.3522,0.3511,4327.3003,747.1523,0.2546,0.608,,,434.8398,0.9995,1.1724,540.6795,0.44,
0,projyear,1,1,"np.power(bm, 0.5) ~ bai_246",0.2186,0.2173,4454.7257,778.7636,0.305,0.6338,,,476.581,1.0529,1.21,555.643,0.4522,
1,projyear,2,1,"np.power(bm, 0.5) ~ bai_246",0.2305,0.2292,4455.8893,749.7112,0.4379,0.6101,,,549.539,1.2075,1.5052,539.9806,0.4394,
2,projyear,3,1,"np.power(bm, 0.5) ~ bai_246",0.2324,0.2312,4465.76,695.3827,0.5305,0.5659,,,572.8022,1.2166,1.3381,540.0475,0.4395,
3,projyear,4,1,"np.power(bm, 0.5) ~ bai_246",0.2359,0.2346,4473.5804,721.4695,0.2355,0.5871,,,469.718,0.9471,0.9454,536.3763,0.4365,
4,projyear,5,1,"np.power(bm, 0.5) ~ bai_246",0.2243,0.2229,4434.8958,818.8156,0.3865,0.6664,,,613.1405,1.4093,1.6468,611.6392,0.4978,
0,projyear,1,2,"np.power(bm, 0.5) ~ dfi + ndvi + dfi:ndvi",0.4607,0.4579,4237.8095,702.9838,0.2339,0.5721,,,426.8344,0.943,0.8313,475.8361,0.3872,
1,projyear,2,2,"np.power(bm, 0.5) ~ dfi + ndvi + dfi:ndvi",0.443,0.4402,4266.9538,620.8574,0.3048,0.5053,,,416.4667,0.9151,1.0255,449.7395,0.366,
2,projyear,3,2,"np.power(bm, 0.5) ~ dfi + ndvi + dfi:ndvi",0.4472,0.4444,4273.7805,574.9685,0.361,0.4679,,,416.1452,0.8839,0.8733,436.862,0.3555,
3,projyear,4,2,"np.power(bm, 0.5) ~ dfi + ndvi + dfi:ndvi",0.4713,0.4686,4257.7265,659.7498,0.1316,0.5369,,,432.1607,0.8714,0.592,486.9302,0.3963,
4,projyear,5,2,"np.power(bm, 0.5) ~ dfi + ndvi + dfi:ndvi",0.4437,0.4409,4240.4162,689.2758,0.2632,0.5609,,,429.6007,0.9875,1.0935,501.4632,0.4081,
0,projyear,1,2,"np.power(bm, 0.5) ~ dfi + ndti + dfi:ndti",0.4436,0.4408,4256.3534,715.2437,0.2384,0.5821,,,420.2467,0.9285,0.867,489.539,0.3984,
1,projyear,2,2,"np.power(bm, 0.5) ~ dfi + ndti + dfi:ndti",0.4233,0.4204,4287.7451,624.2125,0.3009,0.508,,,414.454,0.9107,1.053,448.3654,0.3649,
2,projyear,3,2,"np.power(bm, 0.5) ~ dfi + ndti + dfi:ndti",0.4312,0.4283,4290.8288,586.2646,0.3849,0.4771,,,425.9037,0.9046,0.9443,442.5388,0.3601,
3,projyear,4,2,"np.power(bm, 0.5) ~ dfi + ndti + dfi:ndti",0.4522,0.4494,4278.9271,663.5873,0.1511,0.54,,,425.0219,0.857,0.6681,491.4516,0.4,
4,projyear,5,2,"np.power(bm, 0.5) ~ dfi + ndti + dfi:ndti",0.4269,0.424,4258.1004,692.6634,0.2825,0.5637,,,433.5194,0.9965,1.1468,505.606,0.4115,
0,projyear,1,2,"np.power(bm, 0.5) ~ dfi + satvi + dfi:satvi",0.336,0.3327,4361.691,742.3877,0.2993,0.6042,,,468.5263,1.0351,1.0298,503.5975,0.4098,
1,projyear,2,2,"np.power(bm, 0.5) ~ dfi + satvi + dfi:satvi",0.3372,0.3338,4370.8362,712.3105,0.3891,0.5797,,,477.221,1.0486,1.276,519.451,0.4227,
2,projyear,3,2,"np.power(bm, 0.5) ~ dfi + satvi + dfi:satvi",0.3367,0.3333,4382.6033,637.1818,0.4065,0.5186,,,475.7513,1.0105,1.0417,488.8058,0.3978,
3,projyear,4,2,"np.power(bm, 0.5) ~ dfi + satvi + dfi:satvi",0.3606,0.3574,4371.1945,712.8239,0.1668,0.5801,,,459.1571,0.9258,0.8098,516.1365,0.42,
4,projyear,5,2,"np.power(bm, 0.5) ~ dfi + satvi + dfi:satvi",0.3166,0.3131,4363.2243,750.3956,0.3156,0.6107,,,476.8406,1.096,1.3108,539.2466,0.4388,
0,projyear,1,2,"np.power(bm, 0.5) ~ dfi + ndii7 + dfi:ndii7",0.3977,0.3946,4303.6182,715.1205,0.2577,0.582,,,435.7149,0.9626,0.9879,497.5399,0.4049,
1,projyear,2,2,"np.power(bm, 0.5) ~ dfi + ndii7 + dfi:ndii7",0.3859,0.3828,4325.2509,639.9954,0.3317,0.5208,,,447.8283,0.984,1.1775,457.8737,0.3726,
2,projyear,3,2,"np.power(bm, 0.5) ~ dfi + ndii7 + dfi:ndii7",0.3932,0.3901,4329.4752,609.3276,0.4327,0.4959,,,458.5418,0.9739,1.0469,471.464,0.3837,
3,projyear,4,2,"np.power(bm, 0.5) ~ dfi + ndii7 + dfi:ndii7",0.409,0.406,4324.1638,677.3034,0.1762,0.5512,,,440.5574,0.8883,0.7234,504.3525,0.4105,
4,projyear,5,2,"np.power(bm, 0.5) ~ dfi + ndii7 + dfi:ndii7",0.3902,0.3871,4295.1861,719.8213,0.2809,0.5858,,,511.9619,1.1768,1.2375,521.2988,0.4242,
0,projyear,1,2,"np.power(bm, 0.5) ~ dfi + nir + dfi:nir",0.3241,0.3207,4372.3201,752.2426,0.3359,0.6122,,,532.9837,1.1775,1.1306,516.8882,0.4207,
1,projyear,2,2,"np.power(bm, 0.5) ~ dfi + nir + dfi:nir",0.3158,0.3124,4389.7538,697.6153,0.3701,0.5677,,,498.861,1.0962,1.2667,510.5853,0.4155,
2,projyear,3,2,"np.power(bm, 0.5) ~ dfi + nir + dfi:nir",0.3212,0.3177,4396.4208,617.4162,0.4522,0.5025,,,539.6966,1.1463,1.1785,493.3042,0.4015,
3,projyear,4,2,"np.power(bm, 0.5) ~ dfi + nir + dfi:nir",0.3435,0.3402,4386.9437,700.0501,0.2078,0.5697,,,514.0869,1.0366,0.9416,531.3431,0.4324,
4,projyear,5,2,"np.power(bm, 0.5) ~ dfi + nir + dfi:nir",0.3075,0.304,4371.1225,790.5013,0.2635,0.6433,,,455.5548,1.0471,1.2079,551.5151,0.4488,
0,projyear,1,2,"np.power(bm, 0.5) ~ dfi + swir1 + dfi:swir1",0.5085,0.5061,4182.3869,684.7282,0.2574,0.5572,,,493.5166,1.0903,0.8523,463.7425,0.3774,
1,projyear,2,2,"np.power(bm, 0.5) ~ dfi + swir1 + dfi:swir1",0.4806,0.4779,4225.2893,584.871,0.2669,0.476,,,424.362,0.9325,0.9102,428.3636,0.3486,
2,projyear,3,2,"np.power(bm, 0.5) ~ dfi + swir1 + dfi:swir1",0.4914,0.4889,4224.0308,535.1403,0.3482,0.4355,,,430.8511,0.9151,0.84,422.2487,0.3436,
3,projyear,4,2,"np.power(bm, 0.5) ~ dfi + swir1 + dfi:swir1",0.5194,0.517,4200.7615,644.7832,0.1156,0.5247,,,467.5211,0.9427,0.526,474.2517,0.386,
4,projyear,5,2,"np.power(bm, 0.5) ~ dfi + swir1 + dfi:swir1",0.476,0.4733,4204.6956,664.9271,0.1828,0.5411,,,382.7042,0.8797,0.867,483.5303,0.3935,
0,projyear,1,2,"np.power(bm, 0.5) ~ dfi + swir2 + dfi:swir2",0.5146,0.5121,4174.9967,685.8127,0.2389,0.5581,,,467.2331,1.0323,0.7912,460.0642,0.3744,
1,projyear,2,2,"np.power(bm, 0.5) ~ dfi + swir2 + dfi:swir2",0.4873,0.4847,4217.4788,584.483,0.2621,0.4757,,,418.691,0.92,0.8856,425.1461,0.346,
2,projyear,3,2,"np.power(bm, 0.5) ~ dfi + swir2 + dfi:swir2",0.4975,0.495,4216.8571,538.3305,0.3402,0.4381,,,417.5589,0.8869,0.813,420.3214,0.3421,
3,projyear,4,2,"np.power(bm, 0.5) ~ dfi + swir2 + dfi:swir2",0.5232,0.5208,4195.9843,632.4944,0.11,0.5147,,,442.5912,0.8924,0.5032,469.85,0.3824,
4,projyear,5,2,"np.power(bm, 0.5) ~ dfi + swir2 + dfi:swir2",0.4857,0.4831,4193.5108,665.0542,0.1971,0.5412,,,389.6522,0.8956,0.8775,487.1018,0.3964,
0,projyear,1,2,"np.power(bm, 0.5) ~ dfi + bai_126 + dfi:bai_126",0.1996,0.1955,4473.0989,779.8122,0.3563,0.6346,,,538.361,1.1894,1.2908,548.5315,0.4464,
1,projyear,2,2,"np.power(bm, 0.5) ~ dfi + bai_126 + dfi:bai_126",0.2157,0.2117,4471.2798,774.1502,0.4478,0.63,,,592.2523,1.3014,1.551,576.1188,0.4689,
2,projyear,3,2,"np.power(bm, 0.5) ~ dfi + bai_126 + dfi:bai_126",0.2096,0.2056,4487.2748,668.1464,0.5232,0.5438,,,594.1726,1.262,1.4072,530.5116,0.4317,
3,projyear,4,2,"np.power(bm, 0.5) ~ dfi + bai_126 + dfi:bai_126",0.2421,0.2382,4472.7025,757.6659,0.2872,0.6166,,,599.9836,1.2098,1.248,578.4878,0.4708,
4,projyear,5,2,"np.power(bm, 0.5) ~ dfi + bai_126 + dfi:bai_126",0.1906,0.1865,4464.2761,826.4069,0.3574,0.6725,,,554.8131,1.2753,1.57,599.9077,0.4882,
0,projyear,1,2,"np.power(bm, 0.5) ~ dfi + bai_136 + dfi:bai_136",0.3658,0.3626,4334.397,731.9801,0.3164,0.5957,,,510.2643,1.1273,1.0781,499.5118,0.4065,
1,projyear,2,2,"np.power(bm, 0.5) ~ dfi + bai_136 + dfi:bai_136",0.36,0.3567,4349.9194,681.4022,0.368,0.5545,,,474.0591,1.0417,1.2327,497.8105,0.4051,
2,projyear,3,2,"np.power(bm, 0.5) ~ dfi + bai_136 + dfi:bai_136",0.3588,0.3556,4362.3784,612.8376,0.3975,0.4987,,,468.8243,0.9958,1.0353,481.7352,0.392,
3,projyear,4,2,"np.power(bm, 0.5) ~ dfi + bai_136 + dfi:bai_136",0.3918,0.3887,4341.3002,710.5348,0.1657,0.5782,,,498.7158,1.0056,0.8254,522.7507,0.4254,
4,projyear,5,2,"np.power(bm, 0.5) ~ dfi + bai_136 + dfi:bai_136",0.341,0.3377,4341.49,726.8808,0.2799,0.5915,,,441.6045,1.015,1.2409,532.0184,0.433,
0,projyear,1,2,"np.power(bm, 0.5) ~ dfi + bai_236 + dfi:bai_236",0.3813,0.3781,4319.6426,741.4112,0.3176,0.6034,,,517.2534,1.1428,1.0498,513.003,0.4175,
1,projyear,2,2,"np.power(bm, 0.5) ~ dfi + bai_236 + dfi:bai_236",0.3708,0.3676,4339.7803,672.3309,0.3549,0.5472,,,466.3096,1.0246,1.189,488.7261,0.3977,
2,projyear,3,2,"np.power(bm, 0.5) ~ dfi + bai_236 + dfi:bai_236",0.371,0.3678,4350.9001,621.0394,0.4047,0.5054,,,465.356,0.9884,1.0044,475.1,0.3866,
3,projyear,4,2,"np.power(bm, 0.5) ~ dfi + bai_236 + dfi:bai_236",0.3975,0.3945,4335.664,697.7597,0.1503,0.5679,,,483.8028,0.9755,0.7351,519.5438,0.4228,
4,projyear,5,2,"np.power(bm, 0.5) ~ dfi + bai_236 + dfi:bai_236",0.3571,0.3538,4326.7742,735.9571,0.2543,0.5989,,,432.86,0.9949,1.1805,533.733,0.4344,
0,projyear,1,2,"np.power(bm, 0.5) ~ dfi + bai_246 + dfi:bai_246",0.243,0.2392,4439.8569,748.8459,0.3024,0.6094,,,461.867,1.0204,1.1858,541.1269,0.4404,
1,projyear,2,2,"np.power(bm, 0.5) ~ dfi + bai_246 + dfi:bai_246",0.2559,0.2521,4439.9105,734.5421,0.4086,0.5978,,,514.8498,1.1313,1.4423,533.4289,0.4341,
2,projyear,3,2,"np.power(bm, 0.5) ~ dfi + bai_246 + dfi:bai_246",0.2579,0.2541,4449.6207,676.8391,0.5128,0.5508,,,522.9277,1.1107,1.2826,530.9118,0.4321,
3,projyear,4,2,"np.power(bm, 0.5) ~ dfi + bai_246 + dfi:bai_246",0.2834,0.2798,4439.2361,760.252,0.2542,0.6187,,,505.7527,1.0198,1.0082,571.6359,0.4652,
4,projyear,5,2,"np.power(bm, 0.5) ~ dfi + bai_246 + dfi:bai_246",0.2456,0.2418,4422.2125,785.9333,0.3547,0.6396,,,605.7957,1.3924,1.5702,579.8594,0.4719,
0,projyear,1,2,"np.power(bm, 0.5) ~ ndvi + satvi + ndvi:satvi",0.47,0.4673,4227.4346,681.9881,0.2219,0.555,,,423.2554,0.9351,0.7985,460.4073,0.3747,
1,projyear,2,2,"np.power(bm, 0.5) ~ ndvi + satvi + ndvi:satvi",0.4572,0.4545,4251.5554,609.6317,0.3046,0.4961,,,429.6338,0.944,1.0164,444.9359,0.3621,
2,projyear,3,2,"np.power(bm, 0.5) ~ ndvi + satvi + ndvi:satvi",0.4599,0.4572,4259.9075,559.6581,0.3641,0.4555,,,422.1368,0.8966,0.8585,435.9305,0.3548,
3,projyear,4,2,"np.power(bm, 0.5) ~ ndvi + satvi + ndvi:satvi",0.4867,0.4841,4240.0472,650.263,0.131,0.5292,,,446.6367,0.9006,0.5529,492.9878,0.4012,
4,projyear,5,2,"np.power(bm, 0.5) ~ ndvi + satvi + ndvi:satvi",0.4577,0.455,4225.1299,683.5418,0.2378,0.5563,,,453.07,1.0414,1.0637,494.9844,0.4028,
0,projyear,1,2,"np.power(bm, 0.5) ~ ndvi + nir + ndvi:nir",0.4809,0.4783,4215.0217,705.9671,0.2471,0.5745,,,457.113,1.0099,0.8542,471.8738,0.384,
1,projyear,2,2,"np.power(bm, 0.5) ~ ndvi + nir + ndvi:nir",0.4536,0.4508,4255.5399,605.0576,0.2989,0.4924,,,419.422,0.9216,0.9961,437.0895,0.3557,
2,projyear,3,2,"np.power(bm, 0.5) ~ ndvi + nir + ndvi:nir",0.461,0.4582,4258.7561,560.7276,0.3416,0.4563,,,415.1591,0.8818,0.8384,430.7177,0.3505,
3,projyear,4,2,"np.power(bm, 0.5) ~ ndvi + nir + ndvi:nir",0.4869,0.4843,4239.7679,646.5696,0.1148,0.5262,,,443.3425,0.8939,0.5487,478.2894,0.3892,
4,projyear,5,2,"np.power(bm, 0.5) ~ ndvi + nir + ndvi:nir",0.4557,0.4529,4227.3807,683.2675,0.2508,0.5561,,,395.9885,0.9102,1.0439,501.9616,0.4085,
0,projyear,1,2,"np.power(bm, 0.5) ~ ndvi + bai_126 + ndvi:bai_126",0.4722,0.4696,4224.8715,694.5431,0.2365,0.5652,,,428.2653,0.9462,0.8407,462.6477,0.3765,
1,projyear,2,2,"np.power(bm, 0.5) ~ ndvi + bai_126 + ndvi:bai_126",0.4546,0.4518,4254.4708,620.0407,0.2988,0.5046,,,411.8411,0.9049,1.0092,446.2538,0.3632,
2,projyear,3,2,"np.power(bm, 0.5) ~ ndvi + bai_126 + ndvi:bai_126",0.4544,0.4517,4265.9656,558.7522,0.3442,0.4547,,,402.9822,0.8559,0.848,427.9782,0.3483,
3,projyear,4,2,"np.power(bm, 0.5) ~ ndvi + bai_126 + ndvi:bai_126",0.4823,0.4797,4245.0832,650.3231,0.1274,0.5292,,,424.2523,0.8554,0.5897,473.8376,0.3856,
4,projyear,5,2,"np.power(bm, 0.5) ~ ndvi + bai_126 + ndvi:bai_126",0.4523,0.4496,4231.0358,677.144,0.2639,0.5511,,,402.906,0.9261,1.0817,496.5306,0.4041,
0,projyear,1,2,"np.power(bm, 0.5) ~ ndvi + bai_136 + ndvi:bai_136",0.4632,0.4605,4234.964,698.5644,0.2375,0.5685,,,433.456,0.9576,0.8295,470.0145,0.3825,
1,projyear,2,2,"np.power(bm, 0.5) ~ ndvi + bai_136 + ndvi:bai_136",0.4453,0.4425,4264.554,620.2219,0.3074,0.5047,,,424.2742,0.9323,1.0184,449.2468,0.3656,
2,projyear,3,2,"np.power(bm, 0.5) ~ ndvi + bai_136 + ndvi:bai_136",0.4496,0.4469,4271.1694,570.1919,0.3535,0.464,,,420.6365,0.8934,0.858,435.9705,0.3548,
3,projyear,4,2,"np.power(bm, 0.5) ~ ndvi + bai_136 + ndvi:bai_136",0.4753,0.4726,4253.1718,652.3745,0.1243,0.5309,,,434.4753,0.876,0.58,485.3813,0.395,
4,projyear,5,2,"np.power(bm, 0.5) ~ ndvi + bai_136 + ndvi:bai_136",0.4453,0.4425,4238.687,688.0042,0.2593,0.5599,,,434.7634,0.9993,1.0835,501.0896,0.4078,
0,projyear,1,2,"np.power(bm, 0.5) ~ ndvi + bai_246 + ndvi:bai_246",0.4714,0.4687,4225.8423,705.4079,0.2442,0.5741,,,452.6925,1.0001,0.838,470.3143,0.3828,
1,projyear,2,2,"np.power(bm, 0.5) ~ ndvi + bai_246 + ndvi:bai_246",0.449,0.4462,4260.5075,616.6412,0.3019,0.5018,,,422.2033,0.9277,1.0022,445.4708,0.3625,
2,projyear,3,2,"np.power(bm, 0.5) ~ ndvi + bai_246 + ndvi:bai_246",0.4527,0.45,4267.8044,564.7552,0.349,0.4596,,,411.7274,0.8745,0.8509,432.5344,0.352,
3,projyear,4,2,"np.power(bm, 0.5) ~ ndvi + bai_246 + ndvi:bai_246",0.4798,0.4772,4247.9671,653.193,0.123,0.5316,,,443.6722,0.8946,0.5763,481.3669,0.3917,
4,projyear,5,2,"np.power(bm, 0.5) ~ ndvi + bai_246 + ndvi:bai_246",0.4503,0.4475,4233.2703,700.8015,0.2499,0.5703,,,403.8902,0.9284,1.0504,507.3032,0.4129,
0,projyear,1,2,"np.power(bm, 0.5) ~ ndti + ndii7 + ndti:ndii7",0.4123,0.4094,4288.934,729.1538,0.2603,0.5934,,,450.4511,0.9952,0.9855,499.583,0.4066,
1,projyear,2,2,"np.power(bm, 0.5) ~ ndti + ndii7 + ndti:ndii7",0.3916,0.3885,4319.6644,638.7143,0.3364,0.5198,,,465.9325,1.0238,1.1503,459.8045,0.3742,
2,projyear,3,2,"np.power(bm, 0.5) ~ ndti + ndii7 + ndti:ndii7",0.3999,0.3969,4322.8116,605.9542,0.412,0.4931,,,473.9221,1.0066,1.0003,465.8617,0.3791,
3,projyear,4,2,"np.power(bm, 0.5) ~ ndti + ndii7 + ndti:ndii7",0.4057,0.4027,4327.4879,644.6345,0.1442,0.5246,,,404.5032,0.8156,0.6136,486.8382,0.3962,
