,model,numb_vars,formula,R2,R2_adj,AIC,rmse_kg_mean,rmse_kg_sd,mpe,rmse_pct_mean,rmse_pct_sd,rmse_pct_max,mae_kg_mean|,mae_kg_sd,mae_orig_mean,mae_orig_sd,rmse_orig_mean,rmse_orig_sd,rmse_orig_pct_mean,rmse_orig_pct_sd,rmse_kg_low_mean,rmse_pct_low_mean,mpe_low,mae_kg_mean,mae_kg_max,mae_pct_mean,mae_pct_sd,mae_pct_max
0,projyear,3,np.log(bm) ~ dfi + satvi + ndii7 + dfi:satvi + dfi:ndii7 + satvi:ndii7 + I(dfi**2) + I(satvi**2) + I(ndii7**2),0.5447,0.5428,7754.5319,610.1093,26.6216,5.274,0.8168,0.0356,0.8807,,9.1961,0.9909,0.0236,1.4223,0.0463,0.2505,0.0082,315.0382,1.1475,9.3339,392.5893,403.3058,0.5256,0.0123,0.54
0,projyear,3,np.log(bm) ~ dfi + satvi + nir + dfi:satvi + dfi:nir + satvi:nir + I(dfi**2) + I(satvi**2) + I(nir**2),0.4265,0.4241,8259.2129,673.0659,53.6953,8.7012,0.9011,0.0719,0.9963,,15.1298,1.0931,0.0497,1.5956,0.0667,0.281,0.0117,292.9845,1.0667,15.3031,418.7762,436.6188,0.5607,0.0203,0.5846
0,projyear,3,np.log(bm) ~ dfi + satvi + swir1 + dfi:satvi + dfi:swir1 + satvi:swir1 + I(dfi**2) + I(satvi**2) + I(swir1**2),0.524,0.5221,7851.4836,579.4146,49.8623,6.3943,0.7757,0.0668,0.8506,,15.172,0.9702,0.0253,1.4564,0.0479,0.2565,0.0084,282.6367,1.0288,11.2366,358.9398,377.7171,0.4806,0.0203,0.5057
0,projyear,3,np.log(bm) ~ dfi + satvi + bai_126 + dfi:satvi + dfi:bai_126 + satvi:bai_126 + I(dfi**2) + I(satvi**2) + I(bai_126**2),0.5054,0.5033,7935.5469,668.0841,50.3159,6.1527,0.8945,0.0674,0.9956,,13.2938,1.0231,0.0255,1.4833,0.0438,0.2612,0.0077,303.0545,1.1036,10.8648,415.6226,433.5018,0.5565,0.0178,0.5804
0,projyear,3,np.log(bm) ~ dfi + satvi + bai_236 + dfi:satvi + dfi:bai_236 + satvi:bai_236 + I(dfi**2) + I(satvi**2) + I(bai_236**2),0.5168,0.5148,7884.623,635.9319,52.1208,5.9482,0.8514,0.0698,0.9326,,18.6964,1.0116,0.0285,1.4692,0.0407,0.2587,0.0072,314.7913,1.1455,10.4947,397.7253,427.1285,0.5325,0.025,0.5719
0,projyear,3,np.log(bm) ~ dfi + satvi + bai_246 + dfi:satvi + dfi:bai_246 + satvi:bai_246 + I(dfi**2) + I(satvi**2) + I(bai_246**2),0.4906,0.4885,7999.9075,652.9048,42.6227,6.8279,0.8741,0.0571,0.9622,,14.7305,1.042,0.0399,1.5026,0.0583,0.2646,0.0103,288.7344,1.0516,12.0644,414.1006,424.9939,0.5544,0.0197,0.569
0,projyear,3,np.log(bm) ~ dfi + ndii7 + nir + dfi:ndii7 + dfi:nir + ndii7:nir + I(dfi**2) + I(ndii7**2) + I(nir**2),0.5545,0.5526,7706.9102,607.8396,27.0995,5.4206,0.8138,0.0363,0.8776,,10.0149,0.9754,0.0133,1.4088,0.0324,0.2481,0.0057,333.1438,1.2138,9.5356,382.1434,398.8374,0.5116,0.0134,0.534
0,projyear,3,np.log(bm) ~ dfi + ndii7 + swir1 + dfi:ndii7 + dfi:swir1 + ndii7:swir1 + I(dfi**2) + I(ndii7**2) + I(swir1**2),0.5558,0.5539,7700.5309,592.4001,33.8081,5.9011,0.7931,0.0453,0.8728,,12.4824,0.9656,0.0091,1.4068,0.026,0.2477,0.0046,314.7873,1.147,10.3852,376.314,397.4411,0.5038,0.0167,0.5321
0,projyear,3,np.log(bm) ~ dfi + ndii7 + swir2 + dfi:ndii7 + dfi:swir2 + ndii7:swir2 + I(dfi**2) + I(ndii7**2) + I(swir2**2),0.5662,0.5644,7648.4385,589.6572,34.599,5.4017,0.7895,0.0463,0.8695,,10.489,0.9549,0.0102,1.39,0.0276,0.2448,0.0049,313.4997,1.1423,9.515,372.9849,391.1915,0.4994,0.014,0.5237
0,projyear,3,np.log(bm) ~ dfi + ndii7 + bai_126 + dfi:ndii7 + dfi:bai_126 + ndii7:bai_126 + I(dfi**2) + I(ndii7**2) + I(bai_126**2),0.5152,0.5132,7891.71,606.7048,34.5361,6.0256,0.8123,0.0462,0.9034,,11.2808,1.0189,0.0301,1.4672,0.0551,0.2584,0.0097,314.4417,1.1458,10.6282,388.7197,406.8959,0.5204,0.0151,0.5448
0,projyear,3,np.log(bm) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136 + I(dfi**2) + I(ndii7**2) + I(bai_136**2),0.5454,0.5435,7750.9026,609.0163,27.6296,5.283,0.8154,0.037,0.8721,,9.8721,0.9935,0.0156,1.4219,0.0391,0.2504,0.0069,337.7743,1.2305,9.3355,393.0884,404.9897,0.5263,0.0132,0.5422
0,projyear,3,np.log(bm) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236 + I(dfi**2) + I(ndii7**2) + I(bai_236**2),0.5414,0.5395,7770.0214,620.4266,40.8146,5.6452,0.8307,0.0546,0.906,,18.6847,0.9984,0.0076,1.4296,0.031,0.2517,0.0055,348.5562,1.2685,9.9774,401.2189,430.9388,0.5372,0.025,0.577
0,projyear,3,np.log(bm) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1 + I(dfi**2) + I(nir**2) + I(swir1**2),0.5535,0.5517,7711.5186,583.0822,45.9097,6.2237,0.7807,0.0615,0.8758,,13.8089,0.9508,0.0082,1.4099,0.0252,0.2483,0.0044,289.1871,1.0536,10.9431,364.8408,385.3953,0.4885,0.0185,0.516
0,projyear,3,np.log(bm) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2 + I(dfi**2) + I(nir**2) + I(swir2**2),0.5706,0.5688,7626.5384,584.7313,42.0085,5.525,0.7829,0.0562,0.8691,,12.5788,0.9408,0.0082,1.3827,0.0268,0.2435,0.0047,300.0483,1.0933,9.7367,364.9827,384.2704,0.4887,0.0168,0.5145
0,projyear,3,np.log(bm) ~ dfi + nir + bai_126 + dfi:nir + dfi:bai_126 + nir:bai_126 + I(dfi**2) + I(nir**2) + I(bai_126**2),0.3512,0.3485,8528.9618,726.4563,78.711,10.3933,0.9726,0.1054,1.1115,,26.667,1.155,0.0641,1.6989,0.0884,0.2992,0.0156,288.3654,1.0492,18.1339,438.3425,471.1653,0.5869,0.0357,0.6308
0,projyear,3,np.log(bm) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136 + I(dfi**2) + I(nir**2) + I(bai_136**2),0.4364,0.434,8221.2242,655.1951,47.2171,8.2714,0.8772,0.0632,0.9612,,14.2803,1.0814,0.0429,1.5811,0.0611,0.2784,0.0108,293.104,1.0671,14.5493,406.2815,425.6302,0.5439,0.0191,0.5699
0,projyear,3,np.log(bm) ~ dfi + nir + bai_236 + dfi:nir + dfi:bai_236 + nir:bai_236 + I(dfi**2) + I(nir**2) + I(bai_236**2),0.5128,0.5108,7902.4229,624.3146,57.9377,6.4276,0.8359,0.0776,0.9222,,20.5376,1.0054,0.0268,1.4732,0.0352,0.2594,0.0062,307.8115,1.1209,11.3211,388.6061,416.8326,0.5203,0.0275,0.5581
0,projyear,3,np.log(bm) ~ dfi + nir + bai_246 + dfi:nir + dfi:bai_246 + nir:bai_246 + I(dfi**2) + I(nir**2) + I(bai_246**2),0.5553,0.5535,7702.9269,577.6514,44.2765,5.5872,0.7734,0.0593,0.866,,8.4244,0.9512,0.0189,1.4059,0.0399,0.2476,0.007,282.8831,1.0305,9.8586,358.254,372.083,0.4796,0.0113,0.4982
0,projyear,3,np.log(bm) ~ dfi + swir1 + bai_126 + dfi:swir1 + dfi:bai_126 + swir1:bai_126 + I(dfi**2) + I(swir1**2) + I(bai_126**2),0.536,0.5341,7795.9317,581.7384,56.7897,6.419,0.7789,0.076,0.8954,,14.94,0.9573,0.0182,1.4381,0.037,0.2532,0.0065,281.1511,1.0241,11.2654,360.6446,382.1865,0.4828,0.02,0.5117
0,projyear,3,np.log(bm) ~ dfi + swir1 + bai_246 + dfi:swir1 + dfi:bai_246 + swir1:bai_246 + I(dfi**2) + I(swir1**2) + I(bai_246**2),0.5663,0.5645,7648.1803,583.745,40.8388,5.8595,0.7815,0.0547,0.8638,,12.7381,0.9462,0.0102,1.3902,0.0291,0.2448,0.0051,303.0908,1.1042,10.3321,366.5298,386.693,0.4907,0.0171,0.5177
0,projyear,3,np.log(bm) ~ dfi + swir2 + bai_126 + dfi:swir2 + dfi:bai_126 + swir2:bai_126 + I(dfi**2) + I(swir2**2) + I(bai_126**2),0.5633,0.5615,7663.3731,580.7526,51.8854,5.7129,0.7775,0.0695,0.8831,,15.1574,0.9382,0.0129,1.3951,0.0319,0.2457,0.0056,291.4858,1.0621,10.0491,359.5823,382.495,0.4814,0.0203,0.5121
0,projyear,3,np.log(bm) ~ dfi + swir2 + bai_246 + dfi:swir2 + dfi:bai_246 + swir2:bai_246 + I(dfi**2) + I(swir2**2) + I(bai_246**2),0.5695,0.5677,7631.8123,583.3758,41.2294,5.5488,0.7811,0.0552,0.8656,,11.6328,0.943,0.0107,1.3848,0.0305,0.2438,0.0054,299.6213,1.0916,9.7887,364.7332,383.0131,0.4883,0.0156,0.5128
0,projyear,3,np.log(bm) ~ dfi + bai_126 + bai_136 + dfi:bai_126 + dfi:bai_136 + bai_126:bai_136 + I(dfi**2) + I(bai_126**2) + I(bai_136**2),0.51,0.508,7915.0332,633.2327,50.3119,6.2774,0.8478,0.0674,0.9319,,18.3513,1.0128,0.0256,1.4784,0.0374,0.2603,0.0066,312.6969,1.1389,11.0606,396.0285,419.6881,0.5302,0.0246,0.5619
0,projyear,3,np.log(bm) ~ dfi + bai_126 + bai_236 + dfi:bai_126 + dfi:bai_236 + bai_126:bai_236 + I(dfi**2) + I(bai_126**2) + I(bai_236**2),0.5116,0.5096,7907.6646,629.7134,57.0719,6.3225,0.8431,0.0764,0.9275,,19.7711,1.0098,0.0279,1.4755,0.0373,0.2598,0.0066,312.3566,1.1375,11.1463,394.3588,421.9247,0.528,0.0265,0.5649
0,projyear,3,np.log(bm) ~ dfi + bai_126 + bai_246 + dfi:bai_126 + dfi:bai_246 + bai_126:bai_246 + I(dfi**2) + I(bai_126**2) + I(bai_246**2),0.4298,0.4274,8246.6014,659.7519,47.2333,9.1324,0.8833,0.0632,0.9715,,13.6675,1.1039,0.0428,1.5889,0.072,0.2798,0.0127,291.8778,1.0628,16.0976,425.1227,446.2372,0.5692,0.0183,0.5974
0,projyear,3,np.log(bm) ~ dfi + bai_136 + bai_246 + dfi:bai_136 + dfi:bai_246 + bai_136:bai_246 + I(dfi**2) + I(bai_136**2) + I(bai_246**2),0.5235,0.5215,7853.9345,614.4885,41.8907,6.0239,0.8227,0.0561,0.9053,,9.3514,1.0013,0.027,1.4541,0.0485,0.2561,0.0085,291.6711,1.0623,10.6646,388.5295,398.0524,0.5202,0.0125,0.5329
0,projyear,3,np.log(bm) ~ dfi + bai_236 + bai_246 + dfi:bai_236 + dfi:bai_246 + bai_236:bai_246 + I(dfi**2) + I(bai_236**2) + I(bai_246**2),0.5421,0.5402,7766.8262,631.6586,45.2495,5.699,0.8457,0.0606,0.9208,,17.1369,0.9963,0.0091,1.4287,0.0364,0.2516,0.0064,326.7488,1.1901,10.0915,405.3167,430.473,0.5427,0.0229,0.5763
0,projyear,3,np.log(bm) ~ ndvi + satvi + nir + ndvi:satvi + ndvi:nir + satvi:nir + I(ndvi**2) + I(satvi**2) + I(nir**2),0.4636,0.4614,8112.9112,661.7283,64.7711,6.4499,0.886,0.0867,1.0526,,10.1609,1.074,0.0394,1.5458,0.056,0.2722,0.0099,353.0662,1.2839,11.2937,399.6091,415.8931,0.535,0.0136,0.5568
0,projyear,3,np.log(bm) ~ ndvi + satvi + bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126 + I(ndvi**2) + I(satvi**2) + I(bai_126**2),0.4917,0.4896,7995.2156,698.7413,52.1552,5.8297,0.9355,0.0698,1.0545,,10.8597,1.046,0.0287,1.5043,0.0561,0.2649,0.0099,308.4569,1.1223,10.257,417.844,430.8893,0.5594,0.0145,0.5769
0,projyear,3,np.log(bm) ~ ndvi + satvi + bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246 + I(ndvi**2) + I(satvi**2) + I(bai_246**2),0.4079,0.4055,8328.8606,624.2467,30.0823,7.3963,0.8358,0.0403,0.8995,,5.3597,1.1137,0.0482,1.6209,0.0713,0.2854,0.0126,292.3251,1.0639,12.9899,399.1915,406.2268,0.5345,0.0072,0.5439
0,projyear,3,np.log(bm) ~ ndvi + nir + bai_126 + ndvi:nir + ndvi:bai_126 + nir:bai_126 + I(ndvi**2) + I(nir**2) + I(bai_126**2),0.5319,0.5299,7815.1519,636.1223,44.5639,5.7892,0.8517,0.0597,0.9314,,25.5753,1.0132,0.034,1.446,0.0487,0.2546,0.0086,364.5983,1.3276,10.1408,401.0959,429.0975,0.537,0.0342,0.5745
0,projyear,3,np.log(bm) ~ ndvi + nir + bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246 + I(ndvi**2) + I(nir**2) + I(bai_246**2),0.5296,0.5277,7825.6303,577.141,37.6822,6.1221,0.7727,0.0505,0.8532,,7.7643,0.978,0.0255,1.4462,0.0445,0.2547,0.0078,295.1318,1.0749,10.7676,360.4142,374.5693,0.4825,0.0104,0.5015
0,projyear,3,np.log(bm) ~ ndvi + bai_126 + bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246 + I(ndvi**2) + I(bai_126**2) + I(bai_246**2),0.4147,0.4123,8303.5641,682.5961,54.9596,6.5175,0.9139,0.0736,0.9941,,26.3729,1.1738,0.0391,1.6171,0.0548,0.2848,0.0096,425.3972,1.5475,11.4057,445.5094,478.6384,0.5965,0.0353,0.6408
0,projyear,3,np.log(bm) ~ ndti + ndii7 + nir + ndti:ndii7 + ndti:nir + ndii7:nir + I(ndti**2) + I(ndii7**2) + I(nir**2),0.5458,0.5439,7749.0364,618.2239,21.0961,5.0767,0.8277,0.0282,0.8642,,9.1653,1.002,0.0198,1.4234,0.04,0.2506,0.007,371.9671,1.3545,8.932,391.6275,404.9288,0.5243,0.0123,0.5421
0,projyear,3,np.log(bm) ~ ndti + ndii7 + bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126 + I(ndti**2) + I(ndii7**2) + I(bai_126**2),0.5193,0.5173,7873.0509,629.5305,26.8031,5.5373,0.8428,0.0359,0.8829,,13.0195,1.0328,0.0258,1.4627,0.0542,0.2576,0.0096,363.9391,1.3254,9.761,402.4394,414.547,0.5388,0.0174,0.555
0,projyear,3,np.log(bm) ~ ndti + ndii7 + bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136 + I(ndti**2) + I(ndii7**2) + I(bai_136**2),0.525,0.523,7847.1297,628.0107,23.7449,5.0719,0.8408,0.0318,0.8757,,10.6289,1.037,0.0217,1.4556,0.0476,0.2563,0.0084,390.7904,1.4227,8.9464,407.5966,418.1392,0.5457,0.0142,0.5598
0,projyear,3,np.log(bm) ~ ndti + ndii7 + bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236 + I(ndti**2) + I(ndii7**2) + I(bai_236**2),0.5342,0.5323,7804.1459,633.3644,38.1937,4.961,0.848,0.0511,0.9365,,15.2725,1.0273,0.0185,1.442,0.0428,0.2539,0.0075,408.2056,1.4844,8.7525,405.8155,430.9083,0.5433,0.0204,0.5769
0,projyear,3,np.log(bm) ~ ndti + nir + bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126 + I(ndti**2) + I(nir**2) + I(bai_126**2),0.5261,0.5242,7841.8498,616.4073,39.0474,6.2279,0.8253,0.0523,0.8866,,10.8902,1.0031,0.0189,1.4547,0.0375,0.2562,0.0066,329.7846,1.2,10.9697,387.0016,400.2605,0.5181,0.0146,0.5359
0,projyear,3,np.log(bm) ~ ndti + nir + bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136 + I(ndti**2) + I(nir**2) + I(bai_136**2),0.5174,0.5154,7881.6338,635.6661,21.0409,5.6505,0.8511,0.0282,0.9034,,7.263,1.0277,0.0248,1.4663,0.0453,0.2582,0.008,354.5857,1.2908,9.959,400.7861,410.7168,0.5366,0.0097,0.5499
0,projyear,3,np.log(bm) ~ ndti + nir + bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236 + I(ndti**2) + I(nir**2) + I(bai_236**2),0.5346,0.5327,7802.3425,627.2075,36.5534,5.1499,0.8397,0.0489,0.8952,,13.8263,1.0184,0.0187,1.4423,0.0382,0.254,0.0067,379.5489,1.3817,9.0807,398.1225,420.5655,0.533,0.0185,0.5631
0,projyear,3,np.log(bm) ~ ndti + nir + bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246 + I(ndti**2) + I(nir**2) + I(bai_246**2),0.5417,0.5398,7768.6192,599.4467,28.7954,5.1101,0.8026,0.0386,0.8583,,6.1867,0.9944,0.0251,1.4288,0.0445,0.2516,0.0078,327.3232,1.1923,9.0144,380.4496,389.1568,0.5094,0.0083,0.521
0,projyear,3,np.log(bm) ~ ndti + bai_126 + bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136 + I(ndti**2) + I(bai_126**2) + I(bai_136**2),0.532,0.5301,7814.3669,635.5043,39.434,5.025,0.8508,0.0528,0.9198,,18.5555,1.0323,0.0139,1.4457,0.0418,0.2546,0.0074,386.9083,1.4097,8.8605,409.478,438.0049,0.5482,0.0248,0.5864
0,projyear,3,np.log(bm) ~ ndti + bai_126 + bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236 + I(ndti**2) + I(bai_126**2) + I(bai_236**2),0.533,0.531,7809.9887,633.7052,37.8798,5.0308,0.8484,0.0507,0.9114,,18.3777,1.0313,0.0145,1.4442,0.0419,0.2543,0.0074,385.3061,1.4037,8.8731,408.704,438.4225,0.5472,0.0246,0.587
0,projyear,3,np.log(bm) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246 + I(ndti**2) + I(bai_126**2) + I(bai_246**2),0.5127,0.5107,7902.8239,626.8218,27.1044,5.7226,0.8392,0.0363,0.9,,9.0571,1.0408,0.0246,1.4737,0.0545,0.2595,0.0096,358.0034,1.3039,10.0967,406.3921,420.1523,0.5441,0.0121,0.5625
0,projyear,3,np.log(bm) ~ ndti + bai_136 + bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246 + I(ndti**2) + I(bai_136**2) + I(bai_246**2),0.5192,0.5172,7873.4766,626.6491,25.0531,5.2868,0.839,0.0335,0.8942,,6.2805,1.0382,0.0242,1.4639,0.0497,0.2578,0.0087,363.0487,1.3226,9.3275,404.5982,414.0257,0.5417,0.0084,0.5543
0,projyear,3,np.log(bm) ~ ndti + bai_236 + bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246 + I(ndti**2) + I(bai_236**2) + I(bai_246**2),0.5316,0.5296,7816.5964,628.1373,34.2308,5.0471,0.841,0.0458,0.8942,,14.7499,1.0297,0.0183,1.4468,0.0432,0.2548,0.0076,385.0388,1.4022,8.9032,404.6698,429.9309,0.5418,0.0197,0.5756
0,projyear,3,np.log(bm) ~ satvi + ndii7 + nir + satvi:ndii7 + satvi:nir + ndii7:nir + I(satvi**2) + I(ndii7**2) + I(nir**2),0.5414,0.5395,7770.3009,624.8249,44.8958,5.0808,0.8365,0.0601,0.9502,,17.641,1.0058,0.0269,1.4315,0.0405,0.2521,0.0071,393.4379,1.4283,8.9387,390.9573,421.42,0.5234,0.0236,0.5642
0,projyear,3,np.log(bm) ~ satvi + ndii7 + swir1 + satvi:ndii7 + satvi:swir1 + ndii7:swir1 + I(satvi**2) + I(ndii7**2) + I(swir1**2),0.5325,0.5306,7812.2764,615.2465,42.5488,5.2225,0.8237,0.057,0.9244,,19.2463,1.0164,0.03,1.4454,0.0433,0.2545,0.0076,375.158,1.363,9.1859,393.6966,426.4836,0.5271,0.0258,0.571
0,projyear,3,np.log(bm) ~ satvi + ndii7 + bai_126 + satvi:ndii7 + satvi:bai_126 + ndii7:bai_126 + I(satvi**2) + I(ndii7**2) + I(bai_126**2),0.5155,0.5135,7890.4832,723.6343,170.9632,5.5247,0.9688,0.2289,1.4216,,26.8722,1.0321,0.032,1.4694,0.0566,0.2587,0.01,332.0497,1.208,9.7261,414.6756,465.3464,0.5552,0.036,0.623
0,projyear,3,np.log(bm) ~ satvi + ndii7 + bai_236 + satvi:ndii7 + satvi:bai_236 + ndii7:bai_236 + I(satvi**2) + I(ndii7**2) + I(bai_236**2),0.4897,0.4876,8003.6481,627.65,24.0257,5.4324,0.8403,0.0322,0.886,,10.5687,1.0694,0.0263,1.5083,0.049,0.2656,0.0086,352.8409,1.2847,9.5812,408.2423,424.4138,0.5466,0.0141,0.5682
0,projyear,3,np.log(bm) ~ satvi + nir + swir1 + satvi:nir + satvi:swir1 + nir:swir1 + I(satvi**2) + I(nir**2) + I(swir1**2),0.5179,0.5159,7879.326,604.8975,43.7215,5.7472,0.8099,0.0585,0.88,,19.8101,1.0177,0.0326,1.4673,0.0462,0.2584,0.0081,336.355,1.2232,10.0895,384.2783,414.0043,0.5145,0.0265,0.5543
0,projyear,3,np.log(bm) ~ satvi + nir + bai_126 + satvi:nir + satvi:bai_126 + nir:bai_126 + I(satvi**2) + I(nir**2) + I(bai_126**2),0.539,0.5371,7781.5161,642.0947,58.0571,5.8477,0.8597,0.0777,0.9587,,20.3277,0.9843,0.0176,1.4359,0.0356,0.2528,0.0063,305.856,1.1142,10.2786,396.7129,415.9404,0.5311,0.0272,0.5569
0,projyear,3,np.log(bm) ~ satvi + nir + bai_236 + satvi:nir + satvi:bai_236 + nir:bai_236 + I(satvi**2) + I(nir**2) + I(bai_236**2),0.4313,0.4289,8240.9419,658.3138,52.553,7.4212,0.8814,0.0704,0.9491,,23.9945,1.0998,0.0468,1.5921,0.0585,0.2804,0.0103,341.05,1.2401,13.0178,408.8077,446.3951,0.5473,0.0321,0.5977
0,projyear,3,np.log(bm) ~ satvi + nir + bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246 + I(satvi**2) + I(nir**2) + I(bai_246**2),0.5228,0.5208,7857.1101,591.8835,37.07,5.6807,0.7924,0.0496,0.85,,16.5104,1.0039,0.0302,1.4579,0.0453,0.2567,0.008,322.4757,1.174,9.9774,376.6135,396.2178,0.5042,0.0221,0.5305
0,projyear,3,np.log(bm) ~ satvi + swir1 + bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126 + I(satvi**2) + I(swir1**2) + I(bai_126**2),0.5659,0.5641,7650.3266,601.8091,41.0834,5.2147,0.8057,0.055,0.8686,,16.6836,0.9562,0.0276,1.3908,0.0482,0.2449,0.0085,318.3666,1.1591,9.1681,375.5691,396.5843,0.5028,0.0223,0.531
0,projyear,3,np.log(bm) ~ satvi + swir1 + bai_246 + satvi:swir1 + satvi:bai_246 + swir1:bai_246 + I(satvi**2) + I(swir1**2) + I(bai_246**2),0.52,0.518,7869.9868,603.9962,41.2097,5.6928,0.8087,0.0552,0.8759,,18.4303,1.0156,0.0316,1.4638,0.0457,0.2578,0.008,338.4294,1.231,9.9978,384.931,413.3837,0.5154,0.0247,0.5535
0,projyear,3,np.log(bm) ~ satvi + bai_126 + bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236 + I(satvi**2) + I(bai_126**2) + I(bai_236**2),0.4899,0.4878,8002.7691,667.953,55.1131,5.7679,0.8943,0.0738,0.9903,,13.9668,1.0589,0.0253,1.5082,0.0514,0.2656,0.009,341.3532,1.242,10.1586,421.9322,442.7012,0.5649,0.0187,0.5927
0,projyear,3,np.log(bm) ~ satvi + bai_126 + bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246 + I(satvi**2) + I(bai_126**2) + I(bai_246**2),0.4888,0.4867,8007.6294,674.8329,44.2256,5.9171,0.9035,0.0592,0.977,,8.927,1.0471,0.0258,1.5084,0.0518,0.2656,0.0091,335.1998,1.2195,10.4277,419.9569,435.4577,0.5623,0.012,0.583
0,projyear,3,np.log(bm) ~ satvi + bai_236 + bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246 + I(satvi**2) + I(bai_236**2) + I(bai_246**2),0.42,0.4176,8283.6436,646.3946,44.8264,6.851,0.8654,0.06,0.9383,,14.4225,1.1228,0.0403,1.6065,0.0594,0.2829,0.0105,322.4697,1.1738,12.0512,415.7071,439.7315,0.5566,0.0193,0.5887
0,projyear,3,np.log(bm) ~ ndii7 + nir + swir1 + ndii7:nir + ndii7:swir1 + nir:swir1 + I(ndii7**2) + I(nir**2) + I(swir1**2),0.5425,0.5406,7764.8591,650.2871,39.039,5.2633,0.8706,0.0523,0.9491,,16.94,1.0116,0.0163,1.4302,0.0376,0.2518,0.0066,374.3045,1.3636,9.241,410.6253,434.9335,0.5498,0.0227,0.5823
0,projyear,3,np.log(bm) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2 + I(ndii7**2) + I(nir**2) + I(swir2**2),0.5718,0.57,7620.2694,626.4791,57.0515,5.5506,0.8388,0.0764,0.9719,,9.8595,0.9305,0.0179,1.3797,0.0324,0.2429,0.0057,283.9347,1.0345,9.768,362.1089,378.2003,0.4848,0.0132,0.5064
0,projyear,3,np.log(bm) ~ ndii7 + nir + bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126 + I(ndii7**2) + I(nir**2) + I(bai_126**2),0.5387,0.5368,7782.8814,634.5469,33.7035,5.7174,0.8496,0.0451,0.9097,,17.8724,1.005,0.0155,1.4347,0.0351,0.2526,0.0062,380.6637,1.3845,10.0342,395.9231,418.2951,0.5301,0.0239,0.56
0,projyear,3,np.log(bm) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136 + I(ndii7**2) + I(nir**2) + I(bai_136**2),0.5378,0.5358,7787.5081,613.0588,28.0125,5.6302,0.8208,0.0375,0.875,,14.5904,1.003,0.0167,1.4356,0.0346,0.2528,0.0061,366.4853,1.3339,9.8859,389.0168,410.4038,0.5208,0.0195,0.5495
0,projyear,3,np.log(bm) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236 + I(ndii7**2) + I(nir**2) + I(bai_236**2),0.5358,0.5339,7796.6336,614.9304,34.2356,5.5387,0.8233,0.0458,0.8935,,16.9578,1.0092,0.0193,1.4397,0.0367,0.2535,0.0065,386.1941,1.4045,9.7286,390.6857,410.6623,0.5231,0.0227,0.5498
0,projyear,3,np.log(bm) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126 + I(ndii7**2) + I(swir1**2) + I(bai_126**2),0.5158,0.5138,7888.7881,644.2761,51.0441,6.2632,0.8626,0.0683,0.9506,,24.647,1.0358,0.0275,1.4703,0.0416,0.2589,0.0073,365.5619,1.331,10.9755,407.047,436.1585,0.545,0.033,0.5839
0,projyear,3,np.log(bm) ~ ndii7 + swir2 + bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126 + I(ndii7**2) + I(swir2**2) + I(bai_126**2),0.5614,0.5596,7672.6759,590.2164,52.1924,5.8183,0.7902,0.0699,0.8744,,18.2966,0.9553,0.0159,1.3984,0.0324,0.2463,0.0057,320.6946,1.1675,10.2322,370.4772,389.0046,0.496,0.0245,0.5208
